Order ID,Order Date,Order Month,Order Year,Order weekday,Ship Date,Delivery time,Order Priority,Country Code,Country,Region,Sub-region,Product ID,Categories,Sales Channel,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
815917098,1/28/2011,January,2011,Friday,2/13/2011,16,M,IRL,Ireland,Europe,Northern Europe,8293,Cosmetics,Online,6856,$437.20,$263.33,"$2,997,443.20","$1,805,390.48","$1,192,052.72"
817006289,10/22/2011,October,2011,Saturday,11/14/2011,23,H,ESP,Spain,Europe,Southern Europe,4594,Fruits,Online,9172,$9.33,$6.92,"$85,574.76","$63,470.24","$22,104.52"
817061221,1/26/2010,January,2010,Tuesday,2/21/2010,26,C,BGR,Bulgaria,Europe,Eastern Europe,5988,Vegetables,Offline,5427,$154.06,$90.93,"$836,083.62","$493,477.11","$342,606.51"
818976962,12/18/2012,December,2012,Tuesday,12/21/2012,3,C,Unknow,Unknow,Unknow,Unknow,5988,Vegetables,Offline,2337,$154.06,$90.93,"$360,038.22","$212,503.41","$147,534.81"
819037473,10/15/2016,October,2016,Saturday,10/15/2016,0,L,CHE,Switzerland,Europe,Western Europe,5988,Vegetables,Online,244,$154.06,$90.93,"$37,590.64","$22,186.92","$15,403.72"
819152915,4/23/2011,April,2011,Saturday,4/24/2011,1,H,MNE,Montenegro,Europe,Southern Europe,8681,Office Supplies,Offline,4406,$651.21,$524.96,"$2,869,231.26","$2,312,973.76","$556,257.50"
819516837,11/26/2015,November,2015,Thursday,12/25/2015,29,C,MLT,Malta,Europe,Southern Europe,8293,Cosmetics,Offline,2098,$437.20,$263.33,"$917,245.60","$552,466.34","$364,779.26"
820195758,11/5/2011,November,2011,Saturday,11/24/2011,19,L,Unknow,Unknow,Unknow,Unknow,8969,Snacks,Offline,3006,$152.58,$97.44,"$458,655.48","$292,904.64","$165,750.84"
820437371,5/28/2017,May,2017,Sunday,6/11/2017,14,H,DEU,Germany,Europe,Western Europe,8875,Meat,Online,4505,$421.89,$364.69,"$1,900,614.45","$1,642,928.45","$257,686.00"
821131742,12/9/2015,December,2015,Wednesday,12/9/2015,0,H,SMR,San Marino,Europe,Southern Europe,7940,Household,Offline,9985,$668.27,$502.54,"$6,672,675.95","$5,017,861.90","$1,654,814.05"
821916663,7/20/2011,July,2011,Wednesday,8/26/2011,37,L,NOR,Norway,Europe,Northern Europe,8293,Cosmetics,Online,2260,$437.20,$263.33,"$988,072.00","$595,125.80","$392,946.20"
823236739,6/17/2016,June,2016,Friday,8/1/2016,45,M,MKD,Macedonia,Europe,Southern Europe,8681,Office Supplies,Online,2900,$651.21,$524.96,"$1,888,509.00","$1,522,384.00","$366,125.00"
823505389,3/11/2015,March,2015,Wednesday,3/30/2015,19,H,UKR,Ukraine,Europe,Eastern Europe,2455,Clothes,Online,2400,$109.28,$35.84,"$262,272.00","$86,016.00","$176,256.00"
825065791,7/24/2011,July,2011,Sunday,8/28/2011,35,C,LVA,Latvia,Europe,Northern Europe,8875,Meat,Offline,4157,$421.89,$364.69,"$1,753,796.73","$1,516,016.33","$237,780.40"
826677262,11/28/2016,November,2016,Monday,1/9/2017,42,M,EST,Estonia,Europe,Northern Europe,1270,Beverages,Online,1027,$47.45,$31.79,"$48,731.15","$32,648.33","$16,082.82"
826936471,3/20/2013,March,2013,Wednesday,3/30/2013,10,H,ISL,Iceland,Europe,Northern Europe,7331,Baby Food,Online,7733,$255.28,$159.42,"$1,974,080.24","$1,232,794.86","$741,285.38"
826968657,5/6/2017,May,2017,Saturday,6/15/2017,40,H,BGR,Bulgaria,Europe,Eastern Europe,8293,Cosmetics,Offline,7258,$437.20,$263.33,"$3,173,197.60","$1,911,249.14","$1,261,948.46"
828993833,8/5/2014,August,2014,Tuesday,9/2/2014,28,M,ISL,Iceland,Europe,Northern Europe,7331,Baby Food,Offline,6552,$255.28,$159.42,"$1,672,594.56","$1,044,519.84","$628,074.72"
829356467,8/29/2012,August,2012,Wednesday,9/16/2012,18,L,MNE,Montenegro,Europe,Southern Europe,7940,Household,Online,3864,$668.27,$502.54,"$2,582,195.28","$1,941,814.56","$640,380.72"
830172288,6/13/2013,June,2013,Thursday,7/29/2013,46,H,Unknow,Unknow,Unknow,Unknow,8293,Cosmetics,Online,5283,$437.20,$263.33,"$2,309,727.60","$1,391,172.39","$918,555.21"
831143891,5/9/2016,May,2016,Monday,6/1/2016,23,M,MLT,Malta,Europe,Southern Europe,4594,Fruits,Online,2802,$9.33,$6.92,"$26,142.66","$19,389.84","$6,752.82"
832057130,3/2/2011,March,2011,Wednesday,4/2/2011,31,C,ESP,Spain,Europe,Southern Europe,8293,Cosmetics,Online,3050,$437.20,$263.33,"$1,333,460.00","$803,156.50","$530,303.50"
833473765,4/28/2013,April,2013,Sunday,5/25/2013,27,H,ALB,Albania,Europe,Southern Europe,1270,Beverages,Offline,2264,$47.45,$31.79,"$107,426.80","$71,972.56","$35,454.24"
833706796,3/27/2013,March,2013,Wednesday,4/3/2013,7,M,CYP,Cyprus,Asia,Western Asia,2103,Cereal,Online,1223,$205.70,$117.11,"$251,571.10","$143,225.53","$108,345.57"
834065997,8/14/2016,August,2016,Sunday,9/14/2016,31,L,AND,Andorra,Europe,Southern Europe,7940,Household,Offline,7518,$668.27,$502.54,"$5,024,053.86","$3,778,095.72","$1,245,958.14"
835093390,7/27/2014,July,2014,Sunday,7/29/2014,2,H,DEU,Germany,Europe,Western Europe,3127,Personal Care,Offline,1547,$81.73,$56.67,"$126,436.31","$87,668.49","$38,767.82"
835265910,8/27/2010,August,2010,Friday,10/1/2010,35,M,AUT,Austria,Europe,Western Europe,7940,Household,Offline,2599,$668.27,$502.54,"$1,736,833.73","$1,306,101.46","$430,732.27"
835341870,1/26/2017,January,2017,Thursday,2/24/2017,29,M,LUX,Luxembourg,Europe,Western Europe,8293,Cosmetics,Online,5077,$437.20,$263.33,"$2,219,664.40","$1,336,926.41","$882,737.99"
837608659,4/21/2012,April,2012,Saturday,5/2/2012,11,H,BGR,Bulgaria,Europe,Eastern Europe,7940,Household,Online,5871,$668.27,$502.54,"$3,923,413.17","$2,950,412.34","$973,000.83"
837906920,4/4/2017,April,2017,Tuesday,5/16/2017,42,L,CHE,Switzerland,Europe,Western Europe,1270,Beverages,Online,4133,$47.45,$31.79,"$196,110.85","$131,388.07","$64,722.78"
838788402,2/10/2010,February,2010,Wednesday,2/26/2010,16,M,ARM,Armenia,Asia,Western Asia,7331,Baby Food,Offline,4983,$255.28,$159.42,"$1,272,060.24","$794,389.86","$477,670.38"
838895261,2/17/2014,February,2014,Monday,2/19/2014,2,L,Unknow,Unknow,Unknow,Unknow,3127,Personal Care,Offline,6605,$81.73,$56.67,"$539,826.65","$374,305.35","$165,521.30"
839437711,12/23/2014,December,2014,Tuesday,12/24/2014,1,L,BLR,Belarus,Europe,Eastern Europe,2455,Clothes,Offline,7128,$109.28,$35.84,"$778,947.84","$255,467.52","$523,480.32"
840747058,12/10/2010,December,2010,Friday,12/26/2010,16,C,ARM,Armenia,Asia,Western Asia,3127,Personal Care,Online,4593,$81.73,$56.67,"$375,385.89","$260,285.31","$115,100.58"
840781390,10/20/2010,October,2010,Wednesday,11/13/2010,24,H,LUX,Luxembourg,Europe,Western Europe,7940,Household,Online,4752,$668.27,$502.54,"$3,175,619.04","$2,388,070.08","$787,548.96"
842687690,4/10/2011,April,2011,Sunday,5/26/2011,46,H,MNE,Montenegro,Europe,Southern Europe,5988,Vegetables,Offline,8869,$154.06,$90.93,"$1,366,358.14","$806,458.17","$559,899.97"
842725884,7/27/2015,July,2015,Monday,8/11/2015,15,H,CYP,Cyprus,Asia,Western Asia,8969,Snacks,Offline,171,$152.58,$97.44,"$26,091.18","$16,662.24","$9,428.94"
844105184,3/17/2010,March,2010,Wednesday,4/20/2010,34,H,SVN,Slovenia,Europe,Southern Europe,1270,Beverages,Offline,8337,$47.45,$31.79,"$395,590.65","$265,033.23","$130,557.42"
844307315,7/8/2012,July,2012,Sunday,7/29/2012,21,H,GBR,United Kingdom,Europe,Northern Europe,7331,Baby Food,Online,8152,$255.28,$159.42,"$2,081,042.56","$1,299,591.84","$781,450.72"
844575107,6/21/2014,June,2014,Saturday,6/26/2014,5,H,FIN,Finland,Europe,Northern Europe,8875,Meat,Online,7397,$421.89,$364.69,"$3,120,720.33","$2,697,611.93","$423,108.40"
845067346,9/9/2010,September,2010,Thursday,9/13/2010,4,H,MLT,Malta,Europe,Southern Europe,7940,Household,Online,3062,$668.27,$502.54,"$2,046,242.74","$1,538,777.48","$507,465.26"
845738112,9/26/2010,September,2010,Sunday,10/23/2010,27,L,Unknow,Unknow,Unknow,Unknow,8293,Cosmetics,Online,1557,$437.20,$263.33,"$680,720.40","$410,004.81","$270,715.59"
846413600,12/30/2011,December,2011,Friday,12/31/2011,1,L,IRL,Ireland,Europe,Northern Europe,8969,Snacks,Online,1448,$152.58,$97.44,"$220,935.84","$141,093.12","$79,842.72"
847317397,12/15/2011,December,2011,Thursday,12/18/2011,3,M,LVA,Latvia,Europe,Northern Europe,8875,Meat,Offline,8902,$421.89,$364.69,"$3,755,664.78","$3,246,470.38","$509,194.40"
848737466,5/15/2016,May,2016,Sunday,5/31/2016,16,L,ARM,Armenia,Asia,Western Asia,5988,Vegetables,Online,9132,$154.06,$90.93,"$1,406,875.92","$830,372.76","$576,503.16"
849431836,11/25/2014,November,2014,Tuesday,11/28/2014,3,L,LVA,Latvia,Europe,Northern Europe,8875,Meat,Online,4611,$421.89,$364.69,"$1,945,334.79","$1,681,585.59","$263,749.20"
849454581,8/10/2016,August,2016,Wednesday,9/6/2016,27,M,ALB,Albania,Europe,Southern Europe,8681,Office Supplies,Online,1342,$651.21,$524.96,"$873,923.82","$704,496.32","$169,427.50"
850279843,3/31/2012,March,2012,Saturday,4/10/2012,10,C,CYP,Cyprus,Asia,Western Asia,4594,Fruits,Offline,5556,$9.33,$6.92,"$51,837.48","$38,447.52","$13,389.96"
850562655,8/11/2014,August,2014,Monday,9/25/2014,45,M,CHE,Switzerland,Europe,Western Europe,7331,Baby Food,Offline,9246,$255.28,$159.42,"$2,360,318.88","$1,473,997.32","$886,321.56"
850872075,7/18/2015,July,2015,Saturday,8/1/2015,14,H,CZE,Czech Republic,Europe,Eastern Europe,7331,Baby Food,Offline,810,$255.28,$159.42,"$206,776.80","$129,130.20","$77,646.60"
852392995,3/28/2016,March,2016,Monday,4/19/2016,22,M,LTU,Lithuania,Europe,Northern Europe,8293,Cosmetics,Online,884,$437.20,$263.33,"$386,484.80","$232,783.72","$153,701.08"
853036296,5/14/2013,May,2013,Tuesday,6/1/2013,18,L,ROU,Romania,Europe,Eastern Europe,3127,Personal Care,Offline,1251,$81.73,$56.67,"$102,244.23","$70,894.17","$31,350.06"
856648051,12/13/2010,December,2010,Monday,12/23/2010,10,M,LIE,Liechtenstein,Europe,Western Europe,2103,Cereal,Online,50,$205.70,$117.11,"$10,285.00","$5,855.50","$4,429.50"
857457864,7/29/2011,July,2011,Friday,9/16/2011,49,C,NLD,Netherlands,Europe,Western Europe,8681,Office Supplies,Online,9691,$651.21,$524.96,"$6,310,876.11","$5,087,387.36","$1,223,488.75"
859914767,5/11/2016,May,2016,Wednesday,6/18/2016,38,M,SMR,San Marino,Europe,Southern Europe,8681,Office Supplies,Offline,6744,$651.21,$524.96,"$4,391,760.24","$3,540,330.24","$851,430.00"
860104024,12/27/2013,December,2013,Friday,12/30/2013,3,M,DNK,Denmark,Europe,Northern Europe,8293,Cosmetics,Offline,2749,$437.20,$263.33,"$1,201,862.80","$723,894.17","$477,968.63"
861180341,1/13/2010,January,2010,Wednesday,2/20/2010,38,L,AND,Andorra,Europe,Southern Europe,1270,Beverages,Offline,1255,$47.45,$31.79,"$59,549.75","$39,896.45","$19,653.30"
861252868,3/12/2014,March,2014,Wednesday,3/28/2014,16,L,AUT,Austria,Europe,Western Europe,8681,Office Supplies,Online,2717,$651.21,$524.96,"$1,769,337.57","$1,426,316.32","$343,021.25"
861976850,5/17/2011,May,2011,Tuesday,5/25/2011,8,H,SWE,Sweden,Europe,Northern Europe,3127,Personal Care,Offline,6960,$81.73,$56.67,"$568,840.80","$394,423.20","$174,417.60"
861982858,7/17/2011,July,2011,Sunday,9/4/2011,49,M,NOR,Norway,Europe,Northern Europe,8969,Snacks,Offline,8738,$152.58,$97.44,"$1,333,244.04","$851,430.72","$481,813.32"
862326610,5/2/2012,May,2012,Wednesday,5/28/2012,26,M,LVA,Latvia,Europe,Northern Europe,1270,Beverages,Online,461,$47.45,$31.79,"$21,874.45","$14,655.19","$7,219.26"
862485826,9/16/2016,September,2016,Friday,10/27/2016,41,C,UKR,Ukraine,Europe,Eastern Europe,8681,Office Supplies,Offline,7577,$651.21,$524.96,"$4,934,218.17","$3,977,621.92","$956,596.25"
863138997,11/12/2010,November,2010,Friday,12/21/2010,39,C,ALB,Albania,Europe,Southern Europe,8875,Meat,Online,865,$421.89,$364.69,"$364,934.85","$315,456.85","$49,478.00"
863202941,12/12/2016,December,2016,Monday,12/13/2016,1,L,SWE,Sweden,Europe,Northern Europe,8875,Meat,Offline,9787,$421.89,$364.69,"$4,129,037.43","$3,569,221.03","$559,816.40"
863890445,12/18/2010,December,2010,Saturday,12/25/2010,7,C,LVA,Latvia,Europe,Northern Europe,7940,Household,Offline,3235,$668.27,$502.54,"$2,161,853.45","$1,625,716.90","$536,136.55"
864071118,7/10/2010,July,2010,Saturday,7/18/2010,8,L,ROU,Romania,Europe,Eastern Europe,1270,Beverages,Online,6700,$47.45,$31.79,"$317,915.00","$212,993.00","$104,922.00"
865824210,5/9/2014,May,2014,Friday,5/14/2014,5,M,CZE,Czech Republic,Europe,Eastern Europe,8681,Office Supplies,Online,5479,$651.21,$524.96,"$3,567,979.59","$2,876,255.84","$691,723.75"
866396272,11/6/2013,November,2013,Wednesday,11/16/2013,10,H,AUT,Austria,Europe,Western Europe,8875,Meat,Online,4765,$421.89,$364.69,"$2,010,305.85","$1,737,747.85","$272,558.00"
867138278,7/12/2011,July,2011,Tuesday,8/4/2011,23,C,FRA,France,Europe,Western Europe,8681,Office Supplies,Offline,4341,$651.21,$524.96,"$2,826,902.61","$2,278,851.36","$548,051.25"
869291770,7/19/2015,July,2015,Sunday,8/21/2015,33,L,CHE,Switzerland,Europe,Western Europe,7940,Household,Offline,1607,$668.27,$502.54,"$1,073,909.89","$807,581.78","$266,328.11"
870173251,12/23/2015,December,2015,Wednesday,12/30/2015,7,M,AUT,Austria,Europe,Western Europe,2455,Clothes,Online,2457,$109.28,$35.84,"$268,500.96","$88,058.88","$180,442.08"
870218312,3/19/2017,March,2017,Sunday,3/27/2017,8,H,LVA,Latvia,Europe,Northern Europe,4594,Fruits,Offline,5792,$9.33,$6.92,"$54,039.36","$40,080.64","$13,958.72"
871147000,8/12/2014,August,2014,Tuesday,8/25/2014,13,C,SMR,San Marino,Europe,Southern Europe,7940,Household,Online,611,$668.27,$502.54,"$408,312.97","$307,051.94","$101,261.03"
871923768,4/30/2014,April,2014,Wednesday,5/30/2014,30,C,BIH,Bosnia and Herzegovina,Europe,Southern Europe,7331,Baby Food,Online,474,$255.28,$159.42,"$121,002.72","$75,565.08","$45,437.64"
873432672,9/10/2014,September,2014,Wednesday,9/17/2014,7,C,SVN,Slovenia,Europe,Southern Europe,7940,Household,Online,6992,$668.27,$502.54,"$4,672,543.84","$3,513,759.68","$1,158,784.16"
874172532,8/21/2016,August,2016,Sunday,10/2/2016,42,M,DEU,Germany,Europe,Western Europe,7940,Household,Offline,5933,$668.27,$502.54,"$3,964,845.91","$2,981,569.82","$983,276.09"
874349772,12/8/2013,December,2013,Sunday,1/4/2014,27,M,CYP,Cyprus,Asia,Western Asia,1270,Beverages,Online,8383,$47.45,$31.79,"$397,773.35","$266,495.57","$131,277.78"
875220096,10/25/2010,October,2010,Monday,11/6/2010,12,L,SMR,San Marino,Europe,Southern Europe,4594,Fruits,Online,5930,$9.33,$6.92,"$55,326.90","$41,035.60","$14,291.30"
876856458,8/8/2013,August,2013,Thursday,8/29/2013,21,H,SVK,Slovakia,Europe,Eastern Europe,8875,Meat,Offline,166,$421.89,$364.69,"$70,033.74","$60,538.54","$9,495.20"
877062451,10/9/2012,October,2012,Tuesday,10/29/2012,20,C,ALB,Albania,Europe,Southern Europe,1270,Beverages,Online,1124,$47.45,$31.79,"$53,333.80","$35,731.96","$17,601.84"
877084767,4/21/2012,April,2012,Saturday,6/9/2012,49,C,CHE,Switzerland,Europe,Western Europe,8875,Meat,Online,7728,$421.89,$364.69,"$3,260,365.92","$2,818,324.32","$442,041.60"
877687728,12/23/2016,December,2016,Friday,2/7/2017,46,C,SVK,Slovakia,Europe,Eastern Europe,3127,Personal Care,Offline,6158,$81.73,$56.67,"$503,293.34","$348,973.86","$154,319.48"
878614270,1/27/2011,January,2011,Thursday,2/17/2011,21,M,ISL,Iceland,Europe,Northern Europe,8293,Cosmetics,Online,342,$437.20,$263.33,"$149,522.40","$90,058.86","$59,463.54"
879405200,6/3/2014,June,2014,Tuesday,7/20/2014,47,L,BLR,Belarus,Europe,Eastern Europe,1270,Beverages,Online,4396,$47.45,$31.79,"$208,590.20","$139,748.84","$68,841.36"
879845082,4/14/2010,April,2010,Wednesday,5/1/2010,17,M,LTU,Lithuania,Europe,Northern Europe,4594,Fruits,Offline,4567,$9.33,$6.92,"$42,610.11","$31,603.64","$11,006.47"
879923617,8/10/2014,August,2014,Sunday,9/15/2014,36,M,HUN,Hungary,Europe,Eastern Europe,7331,Baby Food,Online,7807,$255.28,$159.42,"$1,992,970.96","$1,244,591.94","$748,379.02"
880176818,10/1/2010,October,2010,Friday,10/15/2010,14,M,POL,Poland,Europe,Eastern Europe,2455,Clothes,Online,2735,$109.28,$35.84,"$298,880.80","$98,022.40","$200,858.40"
881194770,11/5/2013,November,2013,Tuesday,12/5/2013,30,C,SMR,San Marino,Europe,Southern Europe,8681,Office Supplies,Offline,3969,$651.21,$524.96,"$2,584,652.49","$2,083,566.24","$501,086.25"
881717050,11/22/2010,November,2010,Monday,12/23/2010,31,M,BEL,Belgium,Europe,Western Europe,8969,Snacks,Online,8524,$152.58,$97.44,"$1,300,591.92","$830,578.56","$470,013.36"
883504474,8/3/2014,August,2014,Sunday,9/8/2014,36,H,ARM,Armenia,Asia,Western Asia,8681,Office Supplies,Offline,7462,$651.21,$524.96,"$4,859,329.02","$3,917,251.52","$942,077.50"
884147775,9/18/2011,September,2011,Sunday,10/19/2011,31,H,FIN,Finland,Europe,Northern Europe,1270,Beverages,Online,7829,$47.45,$31.79,"$371,486.05","$248,883.91","$122,602.14"
884192836,12/14/2012,December,2012,Friday,1/15/2013,32,C,NOR,Norway,Europe,Northern Europe,8681,Office Supplies,Offline,1164,$651.21,$524.96,"$758,008.44","$611,053.44","$146,955.00"
884462773,8/21/2010,August,2010,Saturday,10/5/2010,45,M,ROU,Romania,Europe,Eastern Europe,8969,Snacks,Offline,1044,$152.58,$97.44,"$159,293.52","$101,727.36","$57,566.16"
885046851,6/19/2010,June,2010,Saturday,7/19/2010,30,M,CZE,Czech Republic,Europe,Eastern Europe,8681,Office Supplies,Offline,3886,$651.21,$524.96,"$2,530,602.06","$2,039,994.56","$490,607.50"
885397469,10/10/2015,October,2015,Saturday,11/18/2015,39,M,SVN,Slovenia,Europe,Southern Europe,8875,Meat,Online,7642,$421.89,$364.69,"$3,224,083.38","$2,786,960.98","$437,122.40"
885998284,2/21/2017,February,2017,Tuesday,2/28/2017,7,C,ARM,Armenia,Asia,Western Asia,2455,Clothes,Offline,5436,$109.28,$35.84,"$594,046.08","$194,826.24","$399,219.84"
886620128,7/8/2011,July,2011,Friday,7/25/2011,17,C,ITA,Italy,Europe,Southern Europe,8681,Office Supplies,Offline,9453,$651.21,$524.96,"$6,155,888.13","$4,962,446.88","$1,193,441.25"
886763894,4/21/2013,April,2013,Sunday,5/27/2013,36,M,SVN,Slovenia,Europe,Southern Europe,5988,Vegetables,Offline,1997,$154.06,$90.93,"$307,657.82","$181,587.21","$126,070.61"
887501180,5/5/2017,May,2017,Friday,6/20/2017,46,C,GBR,United Kingdom,Europe,Northern Europe,8293,Cosmetics,Online,176,$437.20,$263.33,"$76,947.20","$46,346.08","$30,601.12"
889093768,4/10/2010,April,2010,Saturday,5/20/2010,40,M,FIN,Finland,Europe,Northern Europe,2103,Cereal,Offline,1458,$205.70,$117.11,"$299,910.60","$170,746.38","$129,164.22"
889125955,5/27/2014,May,2014,Tuesday,6/15/2014,19,H,AND,Andorra,Europe,Southern Europe,4594,Fruits,Offline,983,$9.33,$6.92,"$9,171.39","$6,802.36","$2,369.03"
891681563,3/1/2012,March,2012,Thursday,3/27/2012,26,M,BIH,Bosnia and Herzegovina,Europe,Southern Europe,7940,Household,Offline,7245,$668.27,$502.54,"$4,841,616.15","$3,640,902.30","$1,200,713.85"
891808593,5/30/2012,May,2012,Wednesday,6/11/2012,12,H,SVK,Slovakia,Europe,Eastern Europe,7331,Baby Food,Offline,4835,$255.28,$159.42,"$1,234,278.80","$770,795.70","$463,483.10"
892042911,4/13/2011,April,2011,Wednesday,5/12/2011,29,H,POL,Poland,Europe,Eastern Europe,8293,Cosmetics,Offline,4175,$437.20,$263.33,"$1,825,310.00","$1,099,402.75","$725,907.25"
894589078,3/11/2014,March,2014,Tuesday,4/10/2014,30,M,MLT,Malta,Europe,Southern Europe,5988,Vegetables,Online,7643,$154.06,$90.93,"$1,177,480.58","$694,977.99","$482,502.59"
897317206,8/13/2015,August,2015,Thursday,9/1/2015,19,H,ITA,Italy,Europe,Southern Europe,1270,Beverages,Online,4957,$47.45,$31.79,"$235,209.65","$157,583.03","$77,626.62"
897638213,9/14/2014,September,2014,Sunday,10/8/2014,24,M,PRT,Portugal,Europe,Southern Europe,2103,Cereal,Offline,9950,$205.70,$117.11,"$2,046,715.00","$1,165,244.50","$881,470.50"
897785842,5/8/2013,May,2013,Wednesday,5/12/2013,4,L,CYP,Cyprus,Asia,Western Asia,8681,Office Supplies,Offline,3636,$651.21,$524.96,"$2,367,799.56","$1,908,754.56","$459,045.00"
898211562,2/25/2013,February,2013,Monday,3/12/2013,15,L,EST,Estonia,Europe,Northern Europe,4594,Fruits,Offline,9616,$9.33,$6.92,"$89,717.28","$66,542.72","$23,174.56"
899868094,3/2/2012,March,2012,Friday,3/26/2012,24,C,Unknow,Unknow,Unknow,Unknow,4594,Fruits,Online,9821,$9.33,$6.92,"$91,629.93","$67,961.32","$23,668.61"
900808799,6/20/2017,June,2017,Tuesday,6/28/2017,8,C,GRC,Greece,Europe,Southern Europe,8293,Cosmetics,Online,8196,$437.20,$263.33,"$3,583,291.20","$2,158,252.68","$1,425,038.52"
901670968,11/16/2010,November,2010,Tuesday,12/11/2010,25,C,IRL,Ireland,Europe,Northern Europe,5988,Vegetables,Offline,3331,$154.06,$90.93,"$513,173.86","$302,887.83","$210,286.03"
901789844,3/24/2015,March,2015,Tuesday,5/5/2015,42,H,MLT,Malta,Europe,Southern Europe,8875,Meat,Online,8509,$421.89,$364.69,"$3,589,862.01","$3,103,147.21","$486,714.80"
904589211,4/13/2014,April,2014,Sunday,5/4/2014,21,H,SMR,San Marino,Europe,Southern Europe,8681,Office Supplies,Online,6905,$651.21,$524.96,"$4,496,605.05","$3,624,848.80","$871,756.25"
904812800,10/9/2011,October,2011,Sunday,11/24/2011,46,M,ROU,Romania,Europe,Eastern Europe,4594,Fruits,Offline,3069,$9.33,$6.92,"$28,633.77","$21,237.48","$7,396.29"
905036389,11/1/2016,November,2016,Tuesday,11/20/2016,19,L,POL,Poland,Europe,Eastern Europe,2103,Cereal,Online,9234,$205.70,$117.11,"$1,899,433.80","$1,081,393.74","$818,040.06"
905509746,10/13/2015,October,2015,Tuesday,10/20/2015,7,L,MKD,Macedonia,Europe,Southern Europe,7940,Household,Offline,9311,$668.27,$502.54,"$6,222,261.97","$4,679,149.94","$1,543,112.03"
905947482,11/30/2015,November,2015,Monday,1/18/2016,49,C,DNK,Denmark,Europe,Northern Europe,2103,Cereal,Online,8847,$205.70,$117.11,"$1,819,827.90","$1,036,072.17","$783,755.73"
906345736,10/18/2012,October,2012,Thursday,11/21/2012,34,C,NLD,Netherlands,Europe,Western Europe,1270,Beverages,Offline,6699,$47.45,$31.79,"$317,867.55","$212,961.21","$104,906.34"
906508815,1/13/2014,January,2014,Monday,1/23/2014,10,H,HRV,Croatia,Europe,Southern Europe,2455,Clothes,Online,4958,$109.28,$35.84,"$541,810.24","$177,694.72","$364,115.52"
906794202,4/22/2014,April,2014,Tuesday,5/11/2014,19,L,FIN,Finland,Europe,Northern Europe,2455,Clothes,Online,9410,$109.28,$35.84,"$1,028,324.80","$337,254.40","$691,070.40"
907047402,6/13/2010,June,2010,Sunday,8/1/2010,49,M,Unknow,Unknow,Unknow,Unknow,8875,Meat,Online,4338,$421.89,$364.69,"$1,830,158.82","$1,582,025.22","$248,133.60"
907349526,4/5/2012,April,2012,Thursday,5/16/2012,41,C,ISL,Iceland,Europe,Northern Europe,8293,Cosmetics,Online,3743,$437.20,$263.33,"$1,636,439.60","$985,644.19","$650,795.41"
907691991,2/6/2014,February,2014,Thursday,3/9/2014,31,M,LTU,Lithuania,Europe,Northern Europe,2103,Cereal,Offline,5086,$205.70,$117.11,"$1,046,190.20","$595,621.46","$450,568.74"
910610234,7/3/2017,July,2017,Monday,7/31/2017,28,L,SWE,Sweden,Europe,Northern Europe,8293,Cosmetics,Online,8659,$437.20,$263.33,"$3,785,714.80","$2,280,174.47","$1,505,540.33"
910886180,5/10/2015,May,2015,Sunday,6/10/2015,31,M,ROU,Romania,Europe,Eastern Europe,1270,Beverages,Online,317,$47.45,$31.79,"$15,041.65","$10,077.43","$4,964.22"
911891257,10/8/2013,October,2013,Tuesday,11/1/2013,24,C,BGR,Bulgaria,Europe,Eastern Europe,4594,Fruits,Offline,7742,$9.33,$6.92,"$72,232.86","$53,574.64","$18,658.22"
913074433,11/2/2013,November,2013,Saturday,12/17/2013,45,H,LVA,Latvia,Europe,Northern Europe,3127,Personal Care,Offline,7870,$81.73,$56.67,"$643,215.10","$445,992.90","$197,222.20"
913729751,4/18/2011,April,2011,Monday,5/9/2011,21,M,GEO,Georgia,Asia,Western Asia,8875,Meat,Online,1793,$421.89,$364.69,"$756,448.77","$653,889.17","$102,559.60"
916089236,6/27/2014,June,2014,Friday,7/28/2014,31,C,BEL,Belgium,Europe,Western Europe,8293,Cosmetics,Offline,17,$437.20,$263.33,"$7,432.40","$4,476.61","$2,955.79"
917485272,9/1/2010,September,2010,Wednesday,10/3/2010,32,L,LVA,Latvia,Europe,Northern Europe,7331,Baby Food,Online,3136,$255.28,$159.42,"$800,558.08","$499,941.12","$300,616.96"
917639768,10/31/2013,October,2013,Thursday,12/14/2013,44,L,SRB,Serbia,Europe,Southern Europe,5988,Vegetables,Online,8854,$154.06,$90.93,"$1,364,047.24","$805,094.22","$558,953.02"
917792117,9/10/2013,September,2013,Tuesday,10/7/2013,27,M,ISL,Iceland,Europe,Northern Europe,2455,Clothes,Online,3938,$109.28,$35.84,"$430,344.64","$141,137.92","$289,206.72"
917835032,8/17/2011,August,2011,Wednesday,10/6/2011,50,C,AUT,Austria,Europe,Western Europe,5988,Vegetables,Offline,6637,$154.06,$90.93,"$1,022,496.22","$603,502.41","$418,993.81"
917874085,9/12/2012,September,2012,Wednesday,9/23/2012,11,M,NOR,Norway,Europe,Northern Europe,8875,Meat,Offline,8194,$421.89,$364.69,"$3,456,966.66","$2,988,269.86","$468,696.80"
917904984,4/21/2010,April,2010,Wednesday,4/24/2010,3,L,ROU,Romania,Europe,Eastern Europe,3127,Personal Care,Online,7338,$81.73,$56.67,"$599,734.74","$415,844.46","$183,890.28"
